id,prediction
0,0.5403958579131571
1,0.783998155699571
2,0.35597235575018576
3,0.8361400159747779
4,0.19870845496114428
5,0.9247658902032457
6,0.0756943517615318
7,0.1672563315560106
8,0.19362432669916005
9,0.8013477625715255
10,0.6218035456569342
11,0.44245385152027106
12,0.9749056643730996
13,0.25138618435714233
14,0.7081192146371957
15,0.980822809626272
16,0.27234615429893627
17,0.8482023059191863
18,0.9316691630523374
19,0.14188896912021068
20,0.9326580004646063
21,0.5713771454698285
22,0.3882819245096582
23,0.2040042249944681
24,0.20677010942932525
25,0.6523413269098643
26,0.947558083837626
27,0.9034843162877185
28,0.7043091306298931
29,0.8130790630205302
30,0.8494141723012146
31,0.5858631533949329
32,0.8019300713799593
33,0.16091634039163172
34,0.8587561099188207
35,0.914199768460768
36,0.3568230170022169
37,0.7196028200657486
38,0.4912342347059162
39,0.2511836186946324
40,0.6136924541191839
41,0.18799987309659655
42,0.1491518158949839
43,0.4711213367764108
44,0.7519789493631861
45,0.8191455400524965
46,0.5551090129024943
47,0.2510556747866123
48,0.9727299835668172
49,0.6946873171396948
50,0.6156934216939397
51,0.16286910588193587
52,0.3397737110113387
53,0.12017354259250795
54,0.6604900939503823
55,0.6493936425391593
56,0.6392424208173167
57,0.9762829869374661
58,0.04536717584884929
59,0.14871107336680428
60,0.885112799779421
61,0.9160979806906894
62,0.8860053671960063
63,0.23084066608083928
64,0.23869585837933968
65,0.3547265652888164
66,0.749416016442282
67,0.2911958354789538
68,0.24272820168805748
69,0.43916522008595743
70,0.7386256220828407
71,0.8586334778484057
72,0.05081480465140877
73,0.5116141339773099
74,0.2678141528071227
75,0.6304525274374818
76,0.24229045054796378
77,0.7285881009284301
78,0.5160817982441889
79,0.6363185623718352
80,0.2702763135853764
81,0.5814453502531565
82,0.43179097938375116
83,0.49902103550868165
84,0.7066244620442018
85,0.15870139848741036
86,0.4933523283360774
87,0.16142147093238934
88,0.4279004690191952
89,0.2925234622191787
90,0.3551852151698965
91,0.03576917191682353
92,0.15459696749148863
93,0.8677449180628971
94,0.7920552581290132
95,0.7181277153585777
96,0.0792544638458006
97,0.7320733487632306
98,0.9408278841731039
99,0.9172503788279633
100,0.3747819718146399
101,0.14459363849391096
102,0.7390951189685366
103,0.13161019388965164
104,0.39618259374488596
105,0.7789769538005794
106,0.5336980269759733
107,0.9225643221500593
108,0.027494699228728797
109,0.31222901664375036
110,0.704694551464876
111,0.9196640851177101
112,0.13687736018107052
113,0.24962664883361346
114,0.4388768756902271
115,0.8264377014489914
116,0.8580804005421043
117,0.3117807691404603
118,0.7746930020266876
119,0.490822710866843
120,0.8126405221109236
121,0.8732080100530845
122,0.9637468022313203
123,0.10352949038077851
124,0.013098338699583073
125,0.3442914649012128
126,0.6724366389692344
127,0.20754004889194386
128,0.8366461397497997
129,0.06491461764012815
130,0.8868450198472057
