id,prediction
0,0.08064733445644379
1,0.5026043057441711
2,0.5206904411315918
3,0.8108001947402954
4,0.1482623964548111
5,0.8348008394241333
6,0.11703972518444061
7,0.2845223844051361
8,0.14609894156455994
9,0.6572220921516418
10,0.5413111448287964
11,0.26569855213165283
12,0.17534327507019043
13,0.6339294910430908
14,0.7848334312438965
15,0.17729021608829498
16,0.8327062726020813
17,0.2046106904745102
18,0.573657214641571
19,0.8867837190628052
20,0.7404026985168457
21,0.35438358783721924
22,0.3686594069004059
23,0.7003265619277954
24,0.8820595145225525
25,0.09361463785171509
26,0.0949074923992157
27,0.644146203994751
28,0.23430319130420685
29,0.7843952178955078
30,0.6894112229347229
31,0.9383854866027832
32,0.8776967525482178
33,0.14925329387187958
34,0.15256237983703613
35,0.7912049293518066
36,0.9284409880638123
37,0.5030877590179443
38,0.8308091163635254
39,0.35178670287132263
40,0.25516384840011597
41,0.21406477689743042
42,0.7814918160438538
43,0.1947363018989563
44,0.638976514339447
45,0.8019394874572754
46,0.8408487439155579
47,0.37723100185394287
48,0.6893194317817688
49,0.6273608803749084
50,0.21409553289413452
51,0.10800066590309143
52,0.174790620803833
53,0.45707497000694275
54,0.43558815121650696
55,0.7952947616577148
56,0.8674646019935608
57,0.22803014516830444
58,0.1650637984275818
59,0.384968101978302
60,0.6771780252456665
61,0.27784863114356995
62,0.7532309889793396
63,0.24143636226654053
64,0.47675418853759766
65,0.8734351992607117
66,0.891579270362854
67,0.9025333523750305
68,0.5788735151290894
69,0.6326762437820435
70,0.7761244177818298
71,0.2758718729019165
72,0.1635478436946869
73,0.5682046413421631
74,0.1099027767777443
75,0.8577112555503845
76,0.28918737173080444
77,0.18210428953170776
78,0.6846632957458496
79,0.2915579676628113
80,0.9364980459213257
81,0.822882890701294
82,0.07959380000829697
83,0.7880445122718811
84,0.9089349508285522
85,0.5404525995254517
86,0.0847039520740509
87,0.2200903296470642
88,0.9445207715034485
89,0.15060171484947205
90,0.8775889873504639
91,0.6090152859687805
92,0.2003016173839569
93,0.783234715461731
94,0.7426095008850098
95,0.9391328692436218
96,0.5920119285583496
97,0.7746248841285706
98,0.8631404042243958
99,0.6362773180007935
100,0.4840282201766968
101,0.1313273012638092
102,0.9126336574554443
103,0.8695765733718872
104,0.26129424571990967
105,0.4012264311313629
106,0.933098316192627
107,0.3479480445384979
108,0.7698954343795776
109,0.5798429846763611
110,0.7682619690895081
111,0.45832446217536926
112,0.6475896835327148
113,0.18707916140556335
114,0.6982050538063049
115,0.8716145157814026
116,0.118714340031147
117,0.10132387280464172
118,0.8727049231529236
119,0.20911501348018646
120,0.2183881402015686
121,0.2987193763256073
122,0.652643084526062
123,0.8322489857673645
124,0.5985566973686218
125,0.4877052307128906
126,0.8351119756698608
127,0.14477801322937012
128,0.7921496629714966
129,0.7247136831283569
130,0.9067584276199341
131,0.6944792866706848
132,0.8363826870918274
133,0.21849960088729858
134,0.8018881678581238
