id,prediction
0,0.5527392865782144
1,0.8283117902094322
2,0.27050599224112365
3,0.7694581844922896
4,0.3016824013897655
5,0.8426417881389641
6,0.13851009125291736
7,0.16003880943957374
8,0.14020337188943438
9,0.7362393723455344
10,0.6132359817140685
11,0.40959269331564574
12,0.9488865786209917
13,0.33436151471194997
14,0.6922155556108011
15,0.9534063512340494
16,0.15975456140222283
17,0.8594133987030945
18,0.8956193858436494
19,0.19150824747939887
20,0.9342438186454551
21,0.6875931032541474
22,0.4955310560815215
23,0.1901420950663261
24,0.20599293252650336
25,0.6664758552465553
26,0.9210424886992139
27,0.8427584492354501
28,0.641505987272603
29,0.8435080870969922
30,0.8048323304424838
31,0.7453524290013315
32,0.8295953777487803
33,0.22360376562867407
34,0.8787901898593955
35,0.8836653851695542
36,0.44332150649387186
37,0.6460912710110207
38,0.5157778041303434
39,0.2540867749308001
40,0.564241814713617
41,0.1381138428163836
42,0.16456285808002163
43,0.46113425895001336
44,0.6793918170434656
45,0.8620508434905405
46,0.5161124321134979
47,0.22998705941440878
48,0.9293568939612833
49,0.760428448283997
50,0.7139556034078398
51,0.3294766378486458
52,0.4491924291877433
53,0.0861873233066055
54,0.3982466110296257
55,0.5962181691193862
56,0.3919732844409135
57,0.9581128660256968
58,0.07586585555901136
59,0.25429746533793507
60,0.9037441683078532
61,0.898316962986727
62,0.7395468934829144
63,0.1985784956382676
64,0.19614682197883396
65,0.3929293004289595
66,0.6491629811916573
67,0.24394081861356826
68,0.25293936510291243
69,0.3862375027905187
70,0.6471987015400344
71,0.8507205896995972
72,0.044407117044891566
73,0.3950285988621252
74,0.4133121263719106
75,0.6604709026646121
76,0.20131780398644472
77,0.5540898156196016
78,0.4809674989877863
79,0.6932460439377324
80,0.3376063047125258
81,0.5926333444560619
82,0.48549847765424564
83,0.5014838131302536
84,0.799133557476329
85,0.24647219518681074
86,0.48278925060174144
87,0.23776879539842188
88,0.3584903561177673
89,0.2779143331111804
90,0.3776944445006226
91,0.030314907221617567
92,0.32527296359931057
93,0.8495379371945406
94,0.8049626858470396
95,0.7513197938495144
96,0.12759598688919513
97,0.686348624962053
98,0.9123894938990671
99,0.9300304269482265
100,0.503997547998747
101,0.23645396651927061
102,0.6930171727370581
103,0.3500087365150438
104,0.38745418439088397
105,0.8057611456259797
106,0.5986303404744573
107,0.9178530620335752
108,0.053524397370718166
109,0.5208816609966644
110,0.7915460533692734
111,0.8830456533680576
112,0.12214164899300518
113,0.1897077073604261
114,0.3462015673848176
115,0.8220147088638967
116,0.8436251994210578
117,0.22228324517605816
118,0.5092569699690324
119,0.3719169820102304
120,0.71480136122197
121,0.849122853660584
122,0.9503415783691397
123,0.0816659951451652
124,0.032128562537188016
125,0.3115356697966315
126,0.737565251522351
127,0.17588912450739153
128,0.7471430968374919
129,0.2234113437424554
130,0.921552774494629
131,0.2962739590758993
132,0.8580630949752817
133,0.26930817100990945
134,0.6934347087423869
135,0.7446415155629955
136,0.21379728246682714
137,0.8372053837594579
138,0.37351493998100116
139,0.8846373179512291
140,0.6887203797988635
141,0.6388164064304237
142,0.2344675261471602
143,0.5486141672674492
144,0.7815651356711639
145,0.13755513159791208
146,0.7585450970354825
147,0.8558144077609073
148,0.24418053256768896
149,0.7637674650598724
150,0.21097563924833204
151,0.5582070470832062
152,0.8134113428230519
153,0.06273994198244616
154,0.14239021609050728
155,0.5061519658612373
156,0.2087581157902263
157,0.5337198622472589
158,0.5479040515300703
159,0.19450657089731532
160,0.5889750052171032
161,0.11406107136276517
162,0.5629396728858306
163,0.3712471517864615
164,0.626943820894006
165,0.6538305683514107
166,0.14877904561760855
167,0.3126546011616093
168,0.7980460582787872
169,0.43548761653540746
170,0.8688237127813112
171,0.4189797364108211
172,0.47051163470175905
173,0.08274029085692919
174,0.34994173253901184
175,0.9324522169895025
176,0.8591661091757812
177,0.2911924159431796
178,0.12833161664235368
179,0.21349590717092137
180,0.5217092247488585
181,0.20038063884695484
182,0.5504356497770552
183,0.45535449889970325
184,0.7859366631637791
185,0.8233328267640865
186,0.7029261723556077
187,0.5195824810203865
188,0.81025657765126
189,0.22797954084463268
190,0.42228527300394064
191,0.17551663056874023
192,0.7524240930172341
193,0.9137045899776552
