id,prediction
0,0.2788096
1,0.85178727
2,0.48945826
3,0.55476755
4,0.410581
5,0.7592934
6,0.23180772
7,0.16200139
8,0.08431768
9,0.599462
10,0.60940033
11,0.21974318
12,0.9743594
13,0.2705757
14,0.7080863
15,0.9686257
16,0.09574914
17,0.81367487
18,0.8672381
19,0.050259456
20,0.97061485
21,0.57261044
22,0.40774152
23,0.25334856
24,0.35452217
25,0.70765907
26,0.91136163
27,0.83934885
28,0.58207875
29,0.8156171
30,0.7847242
31,0.76126325
32,0.8297435
33,0.15125495
34,0.925255
35,0.7657181
36,0.32364255
37,0.41888744
38,0.53212255
39,0.15153812
40,0.752244
41,0.12548643
42,0.1654813
43,0.41207275
44,0.45771277
45,0.9006761
46,0.50338304
47,0.2905109
48,0.9748068
49,0.73064864
50,0.5659037
51,0.5388554
52,0.8245021
53,0.09297667
54,0.22824033
55,0.7181656
56,0.32409114
57,0.9360796
58,0.14878643
59,0.24935652
60,0.9068636
61,0.86372304
62,0.74071735
63,0.31072906
64,0.15228888
65,0.5859311
66,0.61940444
67,0.36468112
68,0.2511363
69,0.23637073
70,0.5913557
71,0.9679959
72,0.057920817
73,0.35380507
74,0.40996793
75,0.49523586
76,0.32002944
77,0.7795181
78,0.41979218
79,0.6263822
80,0.4477037
81,0.5810544
82,0.46581054
83,0.5534482
84,0.8711462
85,0.39235336
86,0.40542492
87,0.44187862
88,0.44195518
89,0.45563805
90,0.36251304
91,0.035492297
92,0.43841675
93,0.8688324
94,0.8314952
95,0.6452677
96,0.019156968
97,0.589434
98,0.8869283
99,0.93434125
100,0.43790656
101,0.29065996
102,0.6958874
103,0.326005
104,0.47148553
105,0.7503653
106,0.7832091
107,0.8557368
108,0.117835544
109,0.51978105
110,0.92969126
111,0.92579377
112,0.11219882
113,0.17604072
114,0.3067939
115,0.76964706
116,0.87549293
117,0.22348449
118,0.287497
119,0.28781632
120,0.64151204
121,0.79797345
122,0.9244547
123,0.021689752
124,0.08392079
125,0.57123315
126,0.83918256
127,0.1440743
128,0.7910419
129,0.38724822
130,0.92933863
131,0.27136
132,0.84806174
133,0.333774
134,0.6908274
135,0.77222836
136,0.17624867
137,0.7626178
138,0.33413497
139,0.7724309
140,0.7639979
141,0.5397249
142,0.38253582
143,0.26188257
144,0.7844892
145,0.046631612
146,0.5917971
147,0.9400139
148,0.3196412
149,0.72027606
150,0.12779361
151,0.500373
152,0.67273563
153,0.06658984
154,0.18966919
155,0.41846016
156,0.18398733
157,0.37365913
158,0.17258853
159,0.33649272
160,0.56979156
161,0.09557584
162,0.39933777
163,0.6488334
164,0.48459068
165,0.73801154
166,0.3921312
167,0.10499837
168,0.6487273
169,0.46356463
170,0.80976903
171,0.46247193
172,0.35159373
173,0.22786273
174,0.17871754
175,0.9427437
176,0.8183156
177,0.5502884
178,0.055563834
179,0.1613437
180,0.29490963
181,0.09084487
182,0.5797425
183,0.430833
184,0.75581795
185,0.9173535
186,0.6020105
187,0.68848175
188,0.9572601
189,0.14765228
190,0.14649172
191,0.27394462
192,0.88571906
193,0.98233056
194,0.6508401
195,0.48171178
196,0.7941936
197,0.8654812
198,0.8506855
199,0.41629496
200,0.6709151
201,0.2917499
202,0.15702932
203,0.77005064
204,0.278505
205,0.93142444
206,0.10213387
207,0.33430716
208,0.45500398
209,0.15535887
210,0.90156674
211,0.84516674
212,0.05352983
213,0.25561702
214,0.28442636
215,0.44776613
216,0.805837
217,0.73249876
218,0.7367577
219,0.790994
220,0.9060258
221,0.6143305
222,0.42665347
223,0.9333796
224,0.86094934
225,0.5205185
226,0.5403243
227,0.21923734
228,0.3736334
229,0.17511898
230,0.40377492
231,0.68964916
232,0.63222796
233,0.60268927
234,0.6944728
235,0.6748683
236,0.45358363
237,0.12073734
238,0.32558674
239,0.78841025
240,0.5162087
241,0.6452484
242,0.17934212
243,0.7711821
244,0.8843558
245,0.45280468
246,0.3225215
247,0.67312
248,0.075301334
249,0.10667153
250,0.64202595
251,0.8409582
252,0.41879705
253,0.77382827
254,0.4535792
255,0.075713195
256,0.5780048
257,0.41614386
258,0.22706157
259,0.7407271
260,0.015672917
261,0.563765
262,0.38470137
263,0.033546865
264,0.06571254
265,0.6003856
266,0.48833716
267,0.94826305
268,0.16586757
269,0.5145883
270,0.13502273
271,0.076192416
272,0.43299475
273,0.78334105
274,0.7516077
275,0.14612418
276,0.8788181
277,0.19634467
278,0.5903713
279,0.9918029
280,0.70460415
281,0.6571622
282,0.67710793
283,0.95125574
284,0.49422342
285,0.33722484
286,0.16700599
287,0.34377322
288,0.7913038
289,0.68431515
290,0.38646698
291,0.41983646
292,0.2494911
293,0.38885522
294,0.5735957
295,0.5136722
296,0.35268822
297,0.44769892
298,0.7231969
299,0.5570943
300,0.5636011
301,0.27999467
302,0.33818123
303,0.62798357
304,0.6216829
305,0.07197431
306,0.57687473
307,0.92531765
308,0.43885905
309,0.7280999
310,0.26423302
311,0.20797472
312,0.92907345
313,0.51212484
314,0.18354324
315,0.78787124
316,0.9641751
317,0.2492312
318,0.2253246
319,0.78418654
320,0.3842911
321,0.7835147
322,0.5327789
323,0.056968488
324,0.51485074
325,0.16809353
326,0.8255193
327,0.07260189
328,0.5318404
329,0.5487419
330,0.95115685
331,0.036011256
332,0.3687297
333,0.20931455
334,0.9328279
335,0.26697233
336,0.22319198
337,0.71221775
338,0.917012
339,0.76891685
340,0.71911085
341,0.3055869
342,0.73602015
343,0.38389575
344,0.21722013
345,0.9515408
346,0.56499976
347,0.17264354
348,0.393555
349,0.7669257
350,0.82677394
351,0.0549625
352,0.4773476
353,0.6051152
354,0.6813937
355,0.70338464
356,0.79012287
357,0.40346283
358,0.7912244
359,0.33441004
360,0.43763524
361,0.11673483
362,0.3972152
363,0.47632906
364,0.640979
365,0.505137
366,0.7059829
367,0.3740221
368,0.021426097
369,0.5043163
370,0.67907083
371,0.9648711
372,0.86319816
373,0.9337289
374,0.26362932
375,0.5792941
376,0.4860124
377,0.37389687
378,0.82630044
379,0.2869754
380,0.23226175
381,0.7814605
382,0.7241683
383,0.31436184
384,0.3759597
385,0.4501489
386,0.50219077
387,0.8788509
388,0.9003931
389,0.872555
390,0.22878937
391,0.06313683
392,0.18504786
393,0.30442145
394,0.9246365
395,0.30171198
396,0.9213314
397,0.87004954
398,0.25497702
399,0.08552461
400,0.87854064
401,0.90181214
402,0.7791516
403,0.28239548
404,0.40235248
405,0.28403363
406,0.94953555
407,0.42609245
408,0.2555745
409,0.35518682
410,0.28391492
411,0.029937759
412,0.6156579
413,0.67761445
414,0.12478396
415,0.35847425
416,0.96479726
417,0.31824416
418,0.69871914
419,0.54037553
420,0.8542701
421,0.6687603
422,0.5947177
423,0.27933916
424,0.68521005
425,0.086908676
426,0.7895055
427,0.46430933
428,0.64608824
429,0.7225447
430,0.73232925
431,0.40073514
432,0.8011705
433,0.9070684
434,0.4867327
435,0.87787414
436,0.24143681
437,0.14958641
438,0.9371858
439,0.21679337
440,0.46935242
441,0.14883864
442,0.2154505
443,0.85743874
444,0.32854098
445,0.8506279
446,0.1796681
447,0.55783546
448,0.2274253
449,0.49090225
450,0.7795993
451,0.79320896
452,0.28022948
453,0.506567
454,0.6747564
455,0.4044872
456,0.4805476
457,0.60160524
458,0.48988324
459,0.18150802
460,0.6219226
461,0.9069116
462,0.5996063
463,0.6561731
464,0.31884262
465,0.6231825
466,0.7867699
467,0.5727836
468,0.34562042
469,0.82711583
470,0.18648039
471,0.449819
472,0.52845925
473,0.4568483
474,0.39684796
475,0.5400926
476,0.12374038
477,0.29361445
478,0.8307737
479,0.71142346
480,0.6769243
481,0.45637405
482,0.16223088
483,0.19514804
484,0.9091295
485,0.48074797
486,0.49612966
487,0.07105589
488,0.05802058
489,0.29145834
490,0.104814164
491,0.370483
492,0.7006174
493,0.26943243
494,0.51559347
495,0.21909271
496,0.16484277
497,0.13674499
498,0.24529034
499,0.6812299
500,0.49511915
501,0.71031135
502,0.27572924
503,0.32145265
504,0.1955037
505,0.6065458
506,0.64419794
507,0.82877994
508,0.602527
509,0.17484054
510,0.5492903
511,0.38324356
512,0.8392047
513,0.7702739
514,0.73926145
515,0.5804065
516,0.9331109
517,0.30504823
518,0.36157125
519,0.1393634
520,0.6793158
521,0.8244228
522,0.7467425
523,0.642526
524,0.8863302
525,0.6310012
526,0.7901683
527,0.14458531
528,0.522079
529,0.46442574
530,0.9500699
531,0.25520077
532,0.38321406
533,0.78908443
534,0.15795407
535,0.4265124
536,0.87862766
537,0.39452317
538,0.20152111
539,0.52232164
540,0.9549292
541,0.79173094
542,0.87695354
543,0.25809667
544,0.42440867
545,0.90228903
546,0.7285376
547,0.89364326
548,0.7536975
549,0.63457054
550,0.7968041
551,0.35645875
552,0.621222
553,0.47505218
554,0.2814049
555,0.3485802
556,0.52642643
557,0.29826882
558,0.91789424
559,0.65889454
560,0.72031236
561,0.72251505
562,0.41641507
563,0.12672313
564,0.7955444
565,0.3701421
566,0.07246752
567,0.95649964
568,0.19957164
569,0.4097375
570,0.026333803
571,0.29934886
572,0.06960896
573,0.40941817
574,0.42864296
575,0.31437242
576,0.16121091
577,0.29674375
578,0.24589653
579,0.8797824
580,0.55848837
581,0.82620645
582,0.95454603
583,0.568022
584,0.63595486
585,0.49577904
586,0.8291239
587,0.1706949
588,0.3972185
589,0.4928792
590,0.29989624
591,0.5877923
592,0.54583615
593,0.8509583
594,0.67708176
595,0.29632533
596,0.9734562
597,0.8384198
598,0.5536932
599,0.76715195
600,0.8019806
601,0.49274388
602,0.9180896
